mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,1,fashion,23,0.09684367894651517,0.12509688708997904,0.10633587891313673,
emotion,mlp,1,fashion,35,0.008766540635187997,0.011935860984566199,0.018002889507771295,
emotion,mlp,1,fashion,39,0.15890936700370573,0.17246870502439915,0.1754794827812066,
emotion,mlp,1,fashion,44,-0.002200634253246469,0.009605922065267836,0.001091097764583766,
emotion,mlp,1,fashion,51,0.2554151710892104,0.27717920533994445,0.2604426690981258,
emotion,mlp,1,fashion,64,-0.008575307305933302,0.024449035859664698,-0.007014270732060367,
emotion,mlp,1,fashion,69,0.13955519349922854,0.15234319445941344,0.13888869288667635,
emotion,mlp,1,fashion,81,0.07964496685942747,0.11226963119106037,0.08362315012025834,
emotion,mlp,1,fashion,92,0.0821648220977408,0.04925384973014026,0.08355437663652436,
emotion,mlp,1,fashion,100,0.2848586207464549,0.30424307719026655,0.3100743448329997,
emotion,mlp,1,fashion,101,0.1788567900818324,0.20931097413699495,0.18298701392786199,
emotion,mlp,1,fashion,106,0.1353566889439955,0.14633983651696514,0.1554523227700634,
emotion,mlp,1,fashion,111,0.09632487349845824,0.09755171353781426,0.10787746606086539,
emotion,mlp,1,fashion,118,0.27144919878283774,0.28876972377139787,0.28088295030128413,
emotion,mlp,1,fashion,119,0.12114855940242165,0.07148429441292543,0.13398012271744913,
emotion,mlp,1,fashion,128,0.3931933813846175,0.3783684444349604,0.40913035778279744,
emotion,mlp,1,fashion,129,-0.009505342558035406,-0.0715737436460309,-0.008749912843658132,
emotion,mlp,1,fashion,137,0.12838865417050083,0.06384817222477779,0.13328670026407816,
emotion,mlp,1,landscape,5,0.29395243815327393,0.2951445455309995,0.30507847622242057,
emotion,mlp,1,landscape,6,0.4241463825704348,0.49338297537382586,0.4668487094253822,
emotion,mlp,1,landscape,16,0.4148285248129839,0.3988256269863693,0.421110641803369,
emotion,mlp,1,landscape,17,0.1901542666287319,0.21615575680592247,0.19945585849645153,
emotion,mlp,1,landscape,23,0.42949654503306073,0.44856856083372354,0.455459585757916,
emotion,mlp,1,landscape,35,0.09390532241126016,0.08381772503601463,0.10254698879759445,
emotion,mlp,1,landscape,39,0.567835217229816,0.6378660005791065,0.6024654497753502,
emotion,mlp,1,landscape,44,0.21456418136040303,0.27887158097453185,0.23356154109007402,
emotion,mlp,1,landscape,51,0.46941064081269945,0.5134457729262218,0.4901499870750943,
emotion,mlp,1,landscape,64,0.17353942725861415,0.13695616155040455,0.17837662969939813,
emotion,mlp,1,landscape,69,0.1324071775196283,0.15059630026861534,0.13314394033453128,
emotion,mlp,1,landscape,81,0.24158772721126157,0.28196602262681886,0.24316277672143785,
emotion,mlp,1,landscape,92,0.16889140085193485,0.21742193529313011,0.1808293202852458,
emotion,mlp,1,landscape,100,0.3994779476010463,0.4051994877270324,0.4097993912751298,
emotion,mlp,1,landscape,101,0.007745090378863402,0.016145051920510103,0.009006293265107298,
emotion,mlp,1,landscape,106,0.1643925014411204,0.16455314329886536,0.18057925058288704,
emotion,mlp,1,landscape,111,0.15963688291697312,0.13564374665791176,0.16710750799424634,
emotion,mlp,1,landscape,118,0.4336130404435344,0.4512025099525822,0.45796588209077127,
emotion,mlp,1,landscape,119,0.5123469652631575,0.542133491115626,0.525295756325684,
emotion,mlp,1,landscape,128,0.1828954781054183,0.22759064818403252,0.20417313366884945,
emotion,mlp,1,landscape,129,0.41791983767110924,0.4264568285847683,0.436438366562649,
emotion,mlp,1,landscape,137,0.3715282837710168,0.38911801430984916,0.37765827369217636,
emotion,mlp,2,art,7,0.29165081259201475,0.3216293230605969,0.31609865277016613,
emotion,mlp,2,art,8,0.35381888310912624,0.44228241856087563,0.42108432966000947,
emotion,mlp,2,art,40,0.16711910625945156,0.15622590021071378,0.17659671942203223,
