fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,art,80,pca,mlp,,0.7831060930436431,0.7782777555558235,0.7901258237037165,0
0,art,80,emotion,mlp,,0.3365088690539664,0.3838822359495773,0.3734751671302923,0
0,art,80,gt_emotion,ridge,5.906294880043451,0.7996337377620312,0.8013261783094711,0.8316247040929838,0
0,art,85,population,ridge,,0.05043394220836747,0.028051762893131202,0.09350563520079663,0
0,art,85,identity,ridge,98.99449795850803,0.4538184147175027,0.4264681054332556,0.45713825864564117,0
0,art,85,random,ridge,6.235240956288593,0.3311903107590858,0.3639614598561697,0.3834836160341879,0
0,art,85,shuffled,ridge,0.5752429434263487,0.022330584543350213,0.30602847127252913,0.3179940951324721,0
0,art,85,pca,ridge,5.281348829192493,0.31627885275998635,0.42280917983849925,0.48384271358085035,0
0,art,85,emotion,ridge,2.2486787932264236,0.09319608346833153,0.17283341594119425,0.20134019457620456,0
0,art,85,population,mlp,,0.05904948215048019,0.019006085728317152,0.0969892483775526,0
0,art,85,identity,mlp,,0.09777573954412995,0.15946817383812628,0.11031184538538147,0
0,art,85,random,mlp,,0.010223483588685911,0.029932044101547605,0.011233505691013125,0
0,art,85,shuffled,mlp,,0.19494999013319025,0.12404774134444432,0.22496272841238232,0
0,art,85,pca,mlp,,0.023963293129138776,-0.0728227830178569,0.027517712633509023,0
0,art,85,emotion,mlp,,0.07510937770875666,0.02739112354963355,0.07749676109517202,0
0,art,85,gt_emotion,ridge,4.824854566628347,0.6399204670246191,0.7111369948974781,0.7283088043400648,0
0,art,86,population,ridge,,0.39518108547750935,0.6414511814496295,0.6436022628181403,0
0,art,86,identity,ridge,26.436628756884154,0.27358763382847295,0.5444784493717313,0.5370710704004729,0
0,art,86,random,ridge,3.3035187550761993,0.1490623829020413,0.5220242035216326,0.515608650707792,0
0,art,86,shuffled,ridge,0.5646660128963459,0.0001418800042951395,0.010314148093781549,0.002128149274738131,0
0,art,86,pca,ridge,5.288927136775408,0.3222347547529178,0.5319435516883795,0.5202339435857767,0
0,art,86,emotion,ridge,2.253338344292881,0.32326808640087135,0.6698274262052487,0.6571384837796403,0
0,art,86,population,mlp,,0.3502655154920624,0.5433927495723858,0.5731558425905494,0
0,art,86,identity,mlp,,0.1621184921591742,0.14138772386930207,0.18564773393595113,0
0,art,86,random,mlp,,0.6195575598677215,0.6565522786587069,0.6335302522492949,0
0,art,86,shuffled,mlp,,0.20386717630966394,0.23742280612049296,0.23846092925450782,0
0,art,86,pca,mlp,,0.2922651135870236,0.385818228694661,0.37518399295806376,0
0,art,86,emotion,mlp,,0.12592374212004379,0.15293562173506706,0.14678207763056345,0
0,art,86,gt_emotion,ridge,5.157251328453272,0.4776947772777521,0.6344398323468949,0.6154488476760546,0
